DateTime,AddedIPs,RemovedIPs
1547342471,17,13
1547344366,17,20
1547346287,21,20
1547348188,21,20
1547350110,26,13
1547352315,22,10
1547354456,93,17
1547356363,19,15
1547358513,183,13
1547360450,21,9
1547362352,260,14
1547364282,25,17
1547366524,21,22
1547368345,30,16
1547370540,48,17
1547372691,29,73
1547374832,177,25
1547376737,21,21
1547378690,20,20
1547380575,18,17
1547382520,296,21
1547384504,25,25
1547386351,10,18
1547388529,21,21
1547390440,110,17
1547392377,38,19
1547394256,19,15
1547396261,26,18
1547398338,20,27
1547400279,32,12
1547402527,29,19
1547404367,20,33
1547406278,26,20
1547408419,23,42
1547410374,236,1006
1547412255,1104,980
1547414203,16,881
1547416338,42,1246
1547418277,37,891
1547420531,33,1087
1547422369,14,990
1547424326,21,561
1547426178,26,11
1547428363,51,21
1547430265,19,15
1547432216,18,18
1547434131,23,20
1547436298,19,28
1547438494,30,25
1547440590,31,90
1547442533,20,23
1547444419,77,184
1547446330,149,26
1547448511,18,50
1547450447,21,23
1547452623,41,26
1547454873,28,36
1547457175,36,57
1547459080,42,25
1547461254,33,291
1547463405,35,27
1547465301,21,19
1547467233,29,19
1547469273,18,32
1547471102,30,21
1547472988,25,11
1547474964,38,16
1547476827,49,174
1547479006,25,38
1547480922,298,22
1547482856,41,28
1547484737,32,15
1547486674,35,35
1547488618,16,26
1547490503,722,24
1547492531,1813,26
1547494372,14,303
1547496269,23,25
1547498203,21,1352
1547500365,27,24
1547502270,24,35
1547504600,24,44
1547506598,42,28
1547509172,1661,26
1547511150,11,28
1547513078,22,20
1547514994,31,48
1547517157,32,21
1547519087,18,17
1547520979,24,19
1547522903,28,19
1547524888,29,25
1547526740,37,34
1547528727,47,24
1547530839,33,80
1547532775,30,14
1547534900,35,177
1547536826,25,20
1547538734,23,30
1547540672,188,20
1547542901,31,32
1547544743,70,31
1547546692,31,27
1547548859,40,27
1547550748,22,23
1547552690,20,24
1547554855,39,16
1547556760,22,28
1547558656,33,16
1547560587,22,31
1547562519,19,48
1547564525,59,18
1547566612,29,66
1547568810,24,311
1547570657,26,14
1547572575,28,26
1547574538,38,12
1547576683,36,339
1547578931,31,1652
1547580771,30,15
1547582702,28,21
1547584609,49,20
1547586523,26,22
1547588436,24,29
1547590370,176,23
1547592278,694,17
1547594456,24,1443
1547596363,27,518
1547598297,224,10
1547600198,18,27
1547602115,28,25
1547604100,18,27
1547605951,33,21
1547607929,26,26
1547609790,28,25
1547611973,26,32
1547613871,131,27
1547616057,33,20
1547617982,34,27
1547619862,20,25
1547621805,45,17
1547623702,77,11
1547626597,112,216
1547628805,88,21
1547630671,112,61
1547632602,134,30
1547634505,102,19
1547636535,68,24
1547638346,1333,10
1547640270,1145,21
1547642204,19,20
1547644115,13,17
1547646050,9,13
1547647946,453,21
1547650112,14,32
1547652021,12,30
