DateTime,Entries,UniqueIPs
1547320585,1171,1171
1547322533,1168,1168
1547324428,1173,1173
1547326334,1167,1167
1547328292,1167,1167
1547330169,1161,1161
1547332408,1160,1160
1547334509,1163,1163
1547336429,1153,1153
1547338624,1155,1155
1547340498,1156,1156
1547342455,1153,1153
1547344363,1156,1156
1547346284,1164,1164
1547348185,1165,1165
1547350097,1174,1174
1547352309,1181,1181
1547354453,1180,1180
1547356360,1181,1181
1547358510,1176,1176
1547360447,1173,1173
1547362349,1169,1169
1547364279,1174,1174
1547366519,1164,1164
1547368342,1153,1153
1547370537,1152,1152
1547372688,1146,1146
1547374829,1158,1158
1547376734,1153,1153
1547378687,1156,1156
1547380572,1160,1160
1547382517,1159,1159
1547384472,1155,1155
1547386348,1155,1155
1547388526,1156,1156
1547390437,1148,1148
1547392374,1149,1149
1547394253,1150,1150
1547396258,1149,1149
1547398335,1146,1146
1547400276,1155,1155
1547402476,1146,1146
1547404364,1146,1146
1547406270,1158,1158
1547408416,1160,1160
1547410371,1171,1171
1547412252,1173,1173
1547414200,1176,1176
1547416334,1168,1168
1547418274,1170,1170
1547420461,1173,1173
1547422366,1184,1184
1547424318,1184,1184
1547426175,1186,1186
1547428360,1188,1188
1547430261,1192,1192
1547432213,1195,1195
1547434128,1201,1201
1547436294,1198,1198
1547439640,1201,1201
1547441569,1199,1199
1547443731,1197,1197
1547445689,1207,1207
1547447567,1209,1209
1547449498,1206,1206
1547451415,1194,1194
1547453541,1193,1193
1547455478,1188,1188
1547457644,1171,1171
1547459536,1160,1160
1547461451,1145,1145
1547463403,1144,1144
1547465298,1143,1143
1547467230,1137,1137
1547469270,1133,1133
1547471099,1139,1139
1547472985,1148,1148
1547474953,1140,1140
1547476824,1137,1137
1547479003,1130,1130
1547480920,1124,1124
1547482842,1123,1123
1547484734,1127,1127
1547486671,1130,1130
1547488615,1148,1148
1547490501,1153,1153
1547492473,1151,1151
1547494369,1152,1152
1547496264,1156,1156
1547498200,1139,1139
1547500362,1134,1134
1547502267,1123,1123
1547504597,1137,1137
1547506595,1127,1127
1547509169,1125,1125
1547511147,1147,1147
1547513075,1149,1149
1547514991,1150,1150
1547517155,1163,1163
1547519084,1164,1164
1547520977,1157,1157
1547522900,1165,1165
1547524871,1171,1171
1547526734,1191,1191
1547528724,1223,1223
1547530836,1221,1221
1547532772,1218,1218
1547534898,1226,1226
1547536823,1237,1237
1547538731,1243,1243
1547540669,1262,1262
1547542881,1271,1271
1547544740,1277,1277
1547546689,1280,1280
1547548856,1290,1290
1547550745,1291,1291
1547552687,1294,1294
1547554852,1303,1303
1547556758,1294,1294
1547558653,1290,1290
1547560584,1283,1283
1547562516,1278,1278
1547564501,1285,1285
1547566609,1282,1282
1547568807,1293,1293
1547570654,1300,1300
1547572572,1314,1314
1547574535,1323,1323
1547576680,1329,1329
1547578903,1341,1341
1547580768,1351,1351
1547582699,1363,1363
1547584606,1361,1361
1547586520,1369,1369
1547588433,1384,1384
1547590367,1391,1391
1547592275,1391,1391
1547594453,1392,1392
1547596360,1406,1406
1547598294,1414,1414
1547600195,1422,1422
1547602113,1419,1419
1547604097,1409,1409
1547605948,1413,1413
1547607870,1422,1422
1547609787,1423,1423
1547611970,1424,1424
1547613868,1416,1416
1547616042,1414,1414
1547617979,1416,1416
1547619859,1428,1428
1547621802,1428,1428
1547623699,1433,1433
1547626594,1433,1433
1547628802,1432,1432
1547630668,1429,1429
1547632600,1428,1428
1547634502,1424,1424
1547636480,1448,1448
1547638343,1458,1458
1547640265,1458,1458
1547642190,1466,1466
1547644112,1467,1467
1547646047,1476,1476
1547647943,1476,1476
1547650109,1478,1478
1547652018,1466,1466
1547653940,1466,1466
1547655854,1470,1470
1547657776,1461,1461
1547659940,1455,1455
1547661890,1453,1453
1547664050,1453,1453
1547665937,1460,1460
1547667904,1447,1447
1547670051,1436,1436
1547671968,1452,1452
1547673877,1444,1444
1547675773,1428,1428
1547677721,1426,1426
1547679710,1428,1428
1547681572,1423,1423
1547683499,1413,1413
1547685374,1412,1412
1547687566,1402,1402
1547689702,1404,1404
1547691618,1412,1412
1547693544,1416,1416
1547695474,1421,1421
1547697674,1419,1419
1547699541,1437,1437
1547701517,1434,1434
1547703400,1435,1435
1547705554,1433,1433
1547707478,1429,1429
1547709407,1424,1424
1547711319,1421,1421
1547713228,1421,1421
1547715166,1423,1423
1547717064,1425,1425
1547718973,1433,1433
1547721179,1431,1431
1547723105,1391,1391
1547725008,1389,1389
1547727165,1377,1377
1547729065,1370,1370
1547730997,1372,1372
1547733139,1354,1354
1547735080,1351,1351
1547737003,1349,1349
1547738893,1349,1349
1547741786,1347,1347
1547743698,1352,1352
1547745634,1351,1351
1547747794,1359,1359
1547749945,1373,1373
1547751861,1382,1382
1547753779,1386,1386
1547755965,1400,1400
1547757862,1401,1401
1547759797,1400,1400
1547761962,1411,1411
1547763859,1422,1422
1547765774,1413,1413
1547767705,1412,1412
1547769759,1423,1423
1547771562,1424,1424
1547773734,1431,1431
1547775613,1434,1434
1547777551,1420,1420
1547779474,1415,1415
1547781381,1412,1412
1547783323,1411,1411
1547785221,1406,1406
1547787176,1420,1420
1547789055,1426,1426
1547790993,1423,1423
1547793168,1418,1418
1547795091,1413,1413
