DateTime,AddedIPs,RemovedIPs
1542475226,228,140
1542487226,369,59
1542499225,174,74
1542510625,96,76
1542523224,98,86
1542533429,121,107
1542544828,87,167
1542555627,58,222
1542567026,42,309
1542577826,50,166
1542588626,74,90
1542600626,138,105
1542624027,464,168
1542637227,185,61
1542649827,138,76
1542661827,115,90
1542673826,71,119
1542685225,77,206
1542697225,70,546
1542709227,41,0
1542721227,81,178
1542733827,195,149
1542747026,296,137
1542758427,262,87
1542768626,97,81
1542779425,127,77
1542789631,139,81
1542801027,79,165
1542812427,73,265
1542822027,51,302
1542834027,65,172
1542844227,72,86
1542855025,66,0
1542877229,423,270
1542887428,235,80
1542899428,156,72
1542911428,202,97
1542922227,84,97
1542932427,79,103
1542943827,47,474
1542954027,65,0
1542965429,63,155
1542976228,1180,173
1542988227,318,109
1543000827,186,123
1543012827,194,75
1543024826,269,57
1543035626,126,70
1543047030,122,100
1543059030,107,88
1543071029,58,155
1543083029,49,307
1543095629,86,313
1543118427,112,428
1543129227,75,129
1543140029,136,152
1543150830,158,164
1543161629,219,145
1543171828,151,163
1543182629,89,231
1543192828,85,0
1543203027,90,0
1543214428,89,126
1543227637,75,167
1543239030,79,563
1543249229,72,160
1543260630,78,134
1543281028,61,165
1543310431,3678,172
1543354230,499,489
1543366829,195,0
1543395632,201,511
1543408231,120,1091
1543421429,96,0
1543435229,252,0
1543447230,190,341
1543460429,266,249
1543473628,167,0
1543485631,82,162
1543497631,120,255
1543522830,96,608
1543534830,127,475
1543557029,76,510
1543569631,167,0
1543581030,213,136
1543593030,175,184
1543605629,209,0
1543616430,133,83
1543626629,129,146
1543638628,93,0
1543649427,76,480
1543660830,44,344
1543673430,80,276
1543683029,38,371
1543694429,43,299
1543703429,38,156
1543713028,171,99
1543724428,159,55
1543735228,137,0
1543746632,207,68
1543757431,146,96
1543768831,89,74
1543780831,97,76
1543790431,76,151
1543799429,28,166
1543810829,58,0
1543822228,51,170
1543833631,50,359
1543847431,60,120
1543858231,77,67
1543869631,134,53
1543881030,131,47
1543893028,219,74
1543906829,156,109
1543918832,111,90
1543930831,90,155
1543944030,50,153
1543955431,52,248
1543965030,76,180
1543977029,58,226
1543987829,50,197
1543999232,70,163
1544011231,130,146
1544022031,131,102
1544031631,150,79
1544042430,215,88
1544062230,175,157
1544073630,132,0
1544085031,108,126
1544095833,94,186
1544106030,42,177
1544115631,133,162
1544125831,63,162
1544144430,52,80
1544153429,101,77
1544163629,143,74
1544174431,158,97
1544185231,314,66
1544206831,135,245
1544217631,96,55
1544227232,162,0
1544236229,33,70
1544256633,73,277
1544267432,98,334
1544289632,208,157
1544310631,121,245
1544320831,318,53
1544331029,170,81
1544343033,181,0
1544355033,102,134
1544375431,67,367
1544386831,46,0
1544397031,55,0
1544408429,59,387
1544419830,48,142
1544430632,171,85
1544441433,124,78
1544462431,228,0
1544472632,173,127
1544493030,150,57
1544505030,74,81
1544517032,128,239
1544528433,108,170
1544550632,84,435
1544560830,126,109
1544571031,162,0
1544580630,123,73
1544592630,151,139
1544614233,253,234
1544625032,118,0
1544634033,73,0
1544643030,90,165
1544651431,52,118
1544660431,2282,140
1544675430,1022,533
1544691033,160,106
1544707233,144,53
1544721632,224,0
1544750431,458,146
1544766031,271,258
1544795432,219,192
1544809831,286,514
1544825432,114,232
1544841031,96,0
1544855429,105,0
1544869831,168,346
1544883632,110,235
1544897431,231,167
1544925629,352,139
1544939430,153,0
1544953833,199,313
1544967633,85,165
1544982033,98,224
1544996433,108,259
1545009630,175,0
1545024031,121,167
1545053432,311,295
1545067832,115,111
1545081631,168,110
1545094831,235,158
1545108630,115,152
1545138033,146,399
1545151832,144,147
1545165632,1585,204
