DateTime,Entries,UniqueIPs
1547976934,101269,9387221
1547977656,101267,9387219
1547978168,101278,9387230
1547978374,101276,9387228
1547979095,101277,9387229
1547979815,101279,9387231
1547980093,101268,9387221
1547980546,101272,9387226
1547981254,101279,9387233
1547982101,101275,9387230
1547982455,101264,9387219
1547983414,101261,9387216
1547983948,101265,9387220
1547984377,101256,9387211
1547985153,101274,9387230
1547985873,101284,9387241
1547986534,101289,9387245
1547987769,101287,9387242
1547987973,101283,9387237
1547988658,101283,9387237
1547989415,101283,9387237
1547989689,101290,9387244
1547990134,101294,9387248
1547991639,101301,9387257
1547993014,101291,9387247
1547993535,101291,9387249
1547993699,101289,9387247
1547994695,101291,9387249
1547995721,101291,9387249
1547996134,101275,9387233
1547997573,101281,9387239
1547998295,101278,9387236
1547999013,101277,9387235
1547999562,101260,9387218
1547999788,101268,9387226
1548000455,101265,9387223
1548001414,103357,9389321
1548002615,103368,9389332
1548003375,86735,9368356
1548004054,103369,9389333
1548004774,103367,9389331
1548005560,103371,9389335
1548006008,85068,9366557
1548006697,103366,9389330
1548007475,103365,9389328
1548008375,103374,9389337
1548009367,103379,9389342
1548009575,103379,9389342
1548010294,103384,9389346
1548011560,103395,9389356
1548012215,103393,9389354
1548013447,103400,9389361
1548013654,103397,9389358
1548014441,103401,9389362
1548015639,103383,9389344
1548016295,103383,9389345
1548017015,103398,9389358
1548017534,103386,9389345
1548017736,103387,9389346
1548019176,103380,9389339
1548019447,103377,9389336
1548020373,103395,9389354
1548021094,103394,9389353
1548021370,103392,9389351
1548022294,103384,9389343
1548023014,103379,9389338
1548023543,103377,9389336
1548023735,103376,9389335
1548023737,103393,9393028
1548025453,103384,9393019
1548025863,103394,9393029
1548026615,103400,9393035
1548027390,103387,9393021
1548028258,103379,9393013
1548029341,103382,9393016
1548030215,103377,9393011
1548031232,103373,9393008
1548031895,103369,9393002
1548032617,103370,9393003
1548033426,103353,9392986
1548034054,103355,9392988
1548034775,103360,9392993
1548035495,103359,9392992
1548036216,103366,9392999
1548036966,95899,9384998
1548037555,103371,9393004
1548038137,103352,9392985
1548038854,103349,9392982
1548039131,103325,9392958
1548040293,103331,9392964
1548041088,103278,9392910
1548041753,103273,9392905
1548042460,103278,9392910
1548043654,103282,9392914
1548043926,103284,9392916
1548044905,103265,9392897
1548045580,103273,9392905
1548046233,86630,9371925
1548046824,86615,9371911
1548047040,103257,9392890
1548047749,103255,9392888
1548048454,103256,9392889
1548048732,103252,9392885
1548049176,103246,9392878
1548049895,103251,9392882
1548050674,103246,9392877
1548051336,103242,9392872
1548052054,103242,9392872
1548052568,103242,9392873
1548052829,103248,9392880
1548053495,103241,9392872
1548054215,103226,9392856
1548054740,103222,9392852
1548055175,103229,9392859
1548056135,103229,9392859
1548056655,103227,9392857
1548057109,103226,9392856
1548057819,103231,9392861
1548058597,103227,9392857
1548059256,103215,9392845
1548059975,103216,9392846
1548060755,103193,9392823
1548061414,103195,9392825
1548062374,103199,9392829
1548062647,103200,9392831
1548063094,103196,9392827
1548063815,103201,9392832
1548064585,103202,9392833
1548065496,103207,9392838
1548066214,103206,9392837
1548066737,103206,9392837
1548066934,103202,9392832
1548067690,81359,9363887
1548068656,81351,9363879
1548069095,103195,9392825
1548069815,103198,9392828
1548070587,103189,9392819
1548071255,103166,9392795
1548071975,103175,9392804
1548072491,103164,9392794
1548072694,103159,9392789
1548073217,103156,9392786
1548073415,103157,9392787
1548074436,103150,9392779
1548075336,103148,9392777
1548076358,103155,9392785
1548077015,103154,9392784
1548077737,103156,9392786
1548078248,103149,9392779
1548078455,103150,9392780
1548079176,103150,9392780
1548079893,103156,9392786
1548080614,103158,9392788
1548081335,103155,9392785
1548082356,103196,9392829
1548083494,103195,9392828
1548084290,103194,9392827
1548084935,103197,9392830
1548085894,103195,9392828
1548086438,103185,9392820
1548086617,103194,9392829
1548087575,103197,9392833
1548088093,103197,9392833
1548088295,103189,9392825
1548091175,103189,9392825
1548091896,103189,9392825
1548092180,103158,9392794
1548093094,103158,9392794
1548093814,103147,9392782
1548094339,103138,9392773
1548094775,103130,9392765
1548095494,103138,9392773
1548096292,103129,9392765
1548096737,103130,9392766
1548096936,103126,9392762
1548097656,103111,9392747
1548098180,103096,9392732
1548098615,103097,9392733
1548099334,103093,9392729
1548100099,86460,9371763
1548101734,103082,9392718
1548102009,103067,9392703
1548102728,103069,9392705
1548103176,103077,9392712
1548103969,103066,9392701
1548104616,103064,9392699
1548105336,103061,9392696
1548105870,103051,9392686
1548107013,103035,9392670
1548107735,103030,9392665
1548108454,103025,9392660
1548109176,103028,9392663
1548109685,103024,9392659
1548109895,103022,9392657
1548110614,103015,9392906
1548111352,103011,9392902
1548111865,103010,9392901
1548112776,102999,9392890
1548113495,102993,9392884
1548113768,102990,9392880
1548114214,102993,9392883
1548115961,103091,9392980
1548116614,103081,9392970
1548117634,103079,9392968
1548117856,103080,9392969
1548118295,103075,9392964
1548119454,103113,9393003
1548119767,103116,9393006
1548120215,103120,9393010
1548120935,103119,9393009
1548121714,103117,9393006
1548122678,103100,9392989
1548123061,103093,9392982
1548123877,103073,9392962
1548124535,103075,9392964
1548125054,103075,9392964
1548125535,80805,9363587
1548125766,80793,9363575
1548126214,103060,9392949
1548126935,103054,9392943
1548127714,103047,9392936
1548128616,103046,9392935
1548129343,103044,9392933
1548130056,103037,9392926
1548130774,103042,9392931
1548131559,103025,9392914
1548132276,103011,9392900
1548133483,103011,9392899
1548133856,103007,9392895
1548135094,103006,9392894
1548135369,103002,9392890
1548135815,103006,9392894
1548136534,103006,9392894
1548137315,103015,9392904
1548138214,103016,9392905
1548138953,86299,9371852
1548139656,103015,9392904
1548140677,103016,9392905
1548141158,103007,9392896
1548141814,103001,9392890
1548142536,103011,9392900
1548143049,103017,9392906
1548143256,103018,9392906
1548144456,103008,9392896
1548145242,103001,9392889
1548145653,103002,9392890
1548146374,103004,9392892
1548146891,103006,9392894
1548147148,103002,9392890
1548147814,103000,9392888
1548148534,102994,9392882
1548149073,102997,9392885
1548149494,103063,9392954
1548150213,103066,9392957
1548150988,103044,9392933
1548151656,103052,9392941
1548152374,103046,9392935
1548152885,103049,9392938
1548153336,103058,9392947
1548154055,103058,9392947
1548154851,103059,9392949
1548155255,103053,9392943
1548155973,103052,9392942
1548156760,103054,9392944
1548157415,103055,9392945
1548158136,103049,9392939
1548158656,103046,9392936
1548159062,103042,9392932
1548159815,103047,9392937
1548160591,103050,9392941
1548161255,103056,9392947
1548161530,103060,9392952
1548162523,103047,9392939
1548163415,103024,9392916
1548164134,103025,9392917
1548164410,103025,9392917
1548164864,103022,9392915
1548165575,103013,9392906
1548166360,103009,9392901
1548167014,103026,9392918
1548167735,103015,9392907
1548168254,103009,9392901
1548168694,102937,9392826
1548169415,102778,9392665
1548170460,102778,9392665
1548171094,102781,9392668
1548172358,102772,9392660
1548173015,102763,9392652
1548173737,102763,9392651
1548174251,102762,9392650
1548174694,102764,9392652
1548175415,102763,9392651
1548176193,102756,9392644
1548177094,102789,9392677
1548177815,102771,9392659
1548178088,102784,9392672
1548179494,102761,9392649
1548180215,102764,9392652
1548180935,102758,9392646
1548181655,102746,9392634
1548181936,102724,9392611
1548182374,102708,9392595
1548183095,102703,9392589
1548183876,102688,9392574
1548184337,102689,9392575
1548184536,102682,9392568
1548185254,102684,9392570
1548185983,102686,9392572
1548186695,102687,9392573
1548187943,102674,9392560
1548188614,102669,9392555
1548189333,102658,9392544
1548189854,102660,9392547
1548190295,102654,9392541
1548190815,102665,9392552
1548191255,102679,9392566
1548191775,102680,9392567
1548191976,102683,9392570
1548192695,102675,9392562
1548193415,102683,9392570
1548193692,102699,9392586
1548194134,102700,9392587
1548195095,102693,9392580
1548195610,102687,9392573
1548195814,102691,9392577
1548196535,102691,9392577
1548197577,102701,9387974
1548198454,102734,9388007
1548199713,102728,9388001
1548200376,102735,9388008
1548201115,102712,9387984
1548201646,102709,9387981
1548202055,102609,9387881
1548202779,102610,9387882
1548203577,102598,9387870
1548204215,102595,9387867
1548204951,102554,9387825
1548205461,102575,9387846
1548205760,101324,9386570
1548206855,102581,9387852
1548207369,102583,9387854
1548207576,102578,9387849
1548208320,102584,9387855
1548210214,102600,9387871
1548210935,102600,9387871
1548211654,102604,9387875
1548212206,102609,9387880
1548212854,102615,9387886
1548213574,102634,9387906
1548215255,102634,9387906
1548215980,102633,9387905
1548217147,102637,9387909
1548217904,102631,9387903
1548218568,102647,9387919
1548219136,102593,9387863
1548219821,102589,9387859
1548220332,102610,9387880
1548220537,102609,9387879
1548221051,102612,9387881
1548222935,102624,9387893
1548223854,102614,9387882
1548224615,102621,9387889
1548225139,102607,9387876
1548226055,102602,9387871
1548227076,102597,9387863
1548228044,102598,9387864
1548228454,102592,9387858
1548228979,102595,9387861
1548229415,102587,9387853
1548230136,102583,9387849
1548230920,102573,9387841
1548231817,102573,9387841
1548232835,102573,9387840
1548233495,102578,9387845
1548234454,102589,9387856
1548234982,102644,9387911
1548235415,102653,9387920
1548236374,102580,9387845
1548236898,102580,9387845
1548238295,102564,9387829
1548239075,102563,9387828
1548240694,102566,9387831
1548240965,102567,9387832
1548241414,102568,9387833
1548242913,102560,9387824
1548243815,102559,9387823
1548244538,102564,9387828
1548245449,102563,9387827
1548246216,102561,9387825
1548246737,102567,9387831
1548246935,102560,9387825
1548247896,102546,9387811
1548248670,102538,9387802
1548249334,102544,9387808
1548249607,102554,9387819
1548250294,102559,9387823
1548251015,102558,9387821
1548251736,102565,9387828
1548252760,102561,9387824
1548253415,102556,9387819
1548254373,102566,9387829
1548255335,102564,9387827
1548256054,102568,9387831
1548256833,102551,9387813
1548257494,102548,9387810
1548258695,102546,9387808
1548260134,102549,9387810
1548260652,102531,9387792
1548260854,102525,9387786
1548262295,102533,9387794
1548262840,102529,9387790
1548263017,102539,9387800
1548264512,102537,9387799
1548264984,102528,9387790
1548265414,102535,9387797
1548267093,102538,9387800
1548267814,102540,9387802
1548268535,102546,9387808
1548269052,102530,9387792
1548269494,102537,9387799
1548270215,102540,9387802
1548271229,86514,9367455
1548271950,102539,9387801
1548272614,102538,9387800
1548273134,102528,9387790
1548273337,102527,9387789
1548274285,86498,9367439
1548275095,102534,9387797
1548275974,102536,9387799
1548276992,102522,9387786
1548277908,102512,9387776
1548278600,102508,9387772
1548278888,102502,9387767
1548279129,102523,9387788
1548279608,83584,9364346
1548280317,102515,9387780
1548280806,102511,9387776
1548281014,102521,9387786
1548282215,102508,9387773
1548282738,102502,9387767
1548282935,102507,9387772
1548283203,102512,9391877
1548284652,102504,9391869
1548285819,102528,9391894
1548286577,102526,9391893
1548287439,102525,9391892
1548287974,102526,9391893
1548288726,86483,9371528
1548289450,98359,9387311
1548290416,98338,9387290
1548290864,102514,9391881
1548291575,102523,9391890
1548292335,83172,9367862
1548293015,102510,9391877
1548293785,102519,9391886
1548294260,102511,9391877
1548295850,102511,9391877
1548296425,102518,9391884
1548296631,102514,9391880
1548297352,102507,9391873
1548298345,102507,9391874
1548299334,102508,9391875
1548299699,102484,9391850
1548300255,102482,9391850
1548300455,102474,9391842
1548301181,102483,9391851
1548301895,102485,9391853
1548302170,102480,9391848
1548303097,102479,9391847
1548304350,102476,9391844
1548305254,102480,9391848
1548306285,102482,9391849
1548306937,102480,9391847
1548307896,102481,9391848
1548308415,102509,9391877
1548308614,102507,9391875
1548309336,102501,9391869
1548310374,102507,9391877
1548311253,102501,9391871
1548311974,102507,9391877
1548312265,102517,9391887
1548312693,102528,9391898
1548314615,102535,9391905
1548315640,102558,9391930
1548316099,102550,9391922
1548317018,102556,9391928
1548317738,102554,9391926
1548318261,102556,9391928
1548318696,102557,9391929
1548319414,102553,9391925
