DateTime,Entries,UniqueIPs
1547339575,780,780
1547341489,783,783
1547343410,792,792
1547345587,821,821
1547347468,829,829
1547349658,840,840
1547351785,843,843
1547353966,854,854
1547355889,869,869
1547358069,898,898
1547359956,896,896
1547361894,892,892
1547363809,891,891
1547365961,912,912
1547367867,897,897
1547369787,921,921
1547371730,940,940
1547373920,964,964
1547375819,983,983
1547377753,976,976
1547379637,995,995
1547381574,1025,1025
1547383484,1041,1041
1547385399,1063,1063
1547387337,1072,1072
1547389494,1096,1096
1547391394,1106,1106
1547393574,1131,1131
1547395515,1145,1145
1547397649,1164,1164
1547399864,1187,1187
1547401719,1217,1217
1547403639,1232,1232
1547405553,1241,1241
1547407503,1266,1266
1547409440,1268,1268
1547411553,1298,1298
1547413503,1313,1313
1547415396,1305,1305
1547417581,1295,1295
1547419557,1300,1300
1547421415,1283,1283
1547423312,1280,1280
1547425259,1262,1262
1547427161,1273,1273
1547429090,1284,1284
1547431323,1288,1288
1547433171,1305,1305
1547435154,1313,1313
1547436997,1301,1301
1547439193,1309,1309
1547441112,1308,1308
1547443030,1301,1301
1547444921,1295,1295
1547447089,1317,1317
1547449016,1339,1339
1547450930,1317,1317
1547453114,1324,1324
1547455230,1307,1307
1547457188,1291,1291
1547459094,1249,1249
1547461280,1210,1210
1547463419,1194,1194
1547465327,1188,1188
1547467308,1155,1155
1547469287,1128,1128
1547471116,1105,1105
1547473017,1067,1067
1547474980,1032,1032
1547476840,1020,1020
1547479021,993,993
1547480936,971,971
1547482878,946,946
1547484750,912,912
1547486688,862,862
1547488630,837,837
1547490520,814,814
1547492549,787,787
1547494385,768,768
1547496292,748,748
1547498229,722,722
1547500379,687,687
1547502286,669,669
1547504617,669,669
1547506613,659,659
1547509185,656,656
1547511162,654,654
1547513091,641,641
1547515008,630,630
1547517170,621,621
1547519118,607,607
1547520993,591,591
1547522925,596,596
1547524937,578,578
1547526753,566,566
1547528740,562,562
1547530864,539,539
1547532787,525,525
1547534936,504,504
1547536841,501,501
1547538747,506,506
1547540685,488,488
1547542924,484,484
1547544768,488,488
1547546706,494,494
1547548871,508,508
1547550761,502,502
1547552706,503,503
1547554869,510,510
1547556773,511,511
1547558668,517,517
1547560606,515,515
1547562533,518,518
1547564549,521,521
1547566624,523,523
1547568823,539,539
1547570669,542,542
1547572600,543,543
1547574560,540,540
1547576702,540,540
1547578956,538,538
1547580797,541,541
1547582717,546,546
1547584623,552,552
1547586538,551,551
1547588462,548,548
1547590383,537,537
1547592296,532,532
1547594473,526,526
1547596378,524,524
1547598312,520,520
1547600211,515,515
1547602129,514,514
1547604123,520,520
1547605965,512,512
1547607957,521,521
1547609803,527,527
1547611986,529,529
1547613884,526,526
1547616072,525,525
1547617996,524,524
1547619874,512,512
1547621818,524,524
1547623730,518,518
1547626619,514,514
1547628819,515,515
1547630691,507,507
1547632616,512,512
1547634518,498,498
1547636591,499,499
1547638849,506,506
1547641009,512,512
1547642918,517,517
1547644846,508,508
1547646775,517,517
1547648666,519,519
1547650627,529,529
1547652512,550,550
1547654529,558,558
1547656381,549,549
1547658546,552,552
1547660421,564,564
1547662379,566,566
1547664772,574,574
1547666911,583,583
1547668893,574,574
1547670775,571,571
1547672938,569,569
1547674825,569,569
1547676771,573,573
1547679223,579,579
1547681068,589,589
1547683008,604,604
1547684902,607,607
1547687114,603,603
1547689276,588,588
1547691155,581,581
1547693090,571,571
1547694992,553,553
1547697189,550,550
1547699089,549,549
1547700978,556,556
1547703165,548,548
1547705102,545,545
1547707252,536,536
1547709426,546,546
1547711338,553,553
1547713251,549,549
1547715182,562,562
1547717079,567,567
1547718989,557,557
1547721210,557,557
1547723123,583,583
1547725042,581,581
1547727181,589,589
1547729082,588,588
1547731014,592,592
1547733155,587,587
1547735112,589,589
1547737020,604,604
1547738910,587,587
1547740914,573,573
1547742787,573,573
1547744745,571,571
1547746871,574,574
1547748799,583,583
1547750695,576,576
1547752864,562,562
1547754791,556,556
1547756690,561,561
1547758618,557,557
1547760533,553,553
1547762514,554,554
1547764348,555,555
1547766339,546,546
1547768214,528,528
1547770119,513,513
1547772059,505,505
1547774209,509,509
1547776232,511,511
1547778036,510,510
1547779982,512,512
1547781917,511,511
1547783787,507,507
1547785957,505,505
1547787942,492,492
1547790068,492,492
1547791965,497,497
1547793872,496,496
1547795834,482,482
1547797711,476,476
1547799688,479,479
1547801604,465,465
1547803841,475,475
1547805723,490,490
1547807581,505,505
1547809536,480,480
1547811424,480,480
1547813569,464,464
1547815486,459,459
