DateTime,AddedIPs,RemovedIPs
1541960821,637,637
1541971621,511,511
1541982421,1151,1151
1541993221,1072,1072
1542004021,884,884
1542014821,830,830
1542025621,821,821
1542036421,639,639
1542047221,667,667
1542058021,454,454
1542068821,1241,1241
1542079621,1125,1125
1542090421,985,985
1542101221,882,882
1542112021,824,824
1542122821,760,760
1542133621,690,690
1542144421,612,612
1542155221,1421,1421
1542166021,1267,1267
1542176821,978,978
1542187621,902,902
1542198421,835,835
1542209221,731,731
1542220021,674,674
1542230821,636,636
1542241621,1338,1338
1542252421,1139,1139
1542263221,865,865
1542274021,878,878
1542284821,772,772
1542295621,726,726
1542306421,683,683
1542317221,589,589
1542328022,1254,1254
1542338822,972,972
1542799621,6986,6986
1542810421,622,622
1542821221,953,953
1542832021,684,684
1542842821,628,628
1542853621,2073,2073
1542864421,1045,1045
1542875221,1253,1253
1542886021,926,926
1542896821,543,543
1542907621,998,998
1542918421,636,636
1542929221,381,381
1542940021,1780,1780
1542950821,1033,1033
1542961621,915,915
1542972421,845,845
1542983221,774,774
1542994021,727,727
1543004821,655,655
1543015621,561,561
1543026421,1794,1794
1543037221,953,953
1543048021,858,858
1543058821,834,834
1543069621,765,765
1543080421,677,677
1543091221,588,588
1543102021,392,392
1543112821,1535,1535
1543123621,908,908
1543134421,855,855
1543145221,629,629
1543642021,6691,6691
1543652821,755,755
1543663621,781,781
1543674421,824,824
1543685221,700,700
1543696021,655,655
1543706821,550,550
1543717621,1327,1327
1543728421,816,816
1543739221,754,754
1543750021,748,748
1543760821,712,712
1543771621,640,640
1543782422,588,588
1543793221,566,566
1543804021,1384,1384
1543814821,785,785
1543825621,857,857
1543836421,748,748
1543847221,717,717
1543858021,746,746
1543868821,639,639
1543879621,571,571
1543890421,1336,1336
1543901221,768,768
1543912021,819,819
1543922821,727,727
1543933621,693,693
1543944421,642,642
1543955221,573,573
1543966021,512,512
1543976821,1178,1178
1543987621,887,887
1543998421,876,876
1544009221,804,804
1544020021,738,738
1544030821,685,685
1544041621,591,591
1544052421,495,495
1544063221,1290,1290
1544074021,819,819
1544084821,843,843
1544095621,742,742
1544102821,461,461
1544107151,246,246
1544128021,1122,1122
1544138821,619,619
1544149621,1406,1406
1544160421,792,792
1544171221,725,725
1544182022,651,651
1544192821,659,659
1544203621,637,637
1544214421,565,565
1544225221,529,529
1544236021,1417,1417
1544246821,697,697
1544257621,680,680
1544268421,620,620
1544279221,606,606
1544290021,605,605
1544300821,518,518
1544311621,493,493
1544322421,1265,1265
1544333221,713,713
1544344021,611,611
1544354821,544,544
1544365621,550,550
1544376421,531,531
1544387221,579,579
1544398021,473,473
1544408821,1304,1304
1544419621,807,807
1544430421,709,709
1544441221,689,689
1544452021,669,669
1544462821,723,723
1544473621,609,609
1544484421,760,760
1544495221,1604,1604
1544506021,1200,1200
1544516821,1214,1214
1544527621,1070,1070
1544538421,905,905
1544549222,906,906
1544560021,884,884
1544570821,808,808
1544581621,2832,2832
1544592421,1683,1683
1544603221,1342,1342
1544614021,1177,1177
1544624821,1181,1181
1544635621,1256,1256
1544646421,2003,2003
1544657221,2592,2592
1544668021,4222,4222
1544678821,1763,1763
1544689621,1609,1609
1544700421,1452,1452
1544711221,1286,1286
1544722021,2092,2092
1544732821,2759,2759
1544743621,3444,3444
1544754421,4925,4925
1544765221,1978,1978
1544776021,1853,1853
1544786821,1564,1564
1544797621,2363,2363
1544808421,3125,3125
1544819221,3715,3715
1544830021,4024,4024
1544840821,5028,5028
1544851621,2003,2003
1544862421,1831,1831
1544873221,1843,1843
1544884021,2730,2730
1544894821,3501,3501
1544905621,4034,4034
1544916421,4429,4429
1544927221,5132,5132
1544938021,1978,1978
1544948821,1848,1848
1544959621,2257,2257
1544970421,3116,3116
1544981221,3739,3739
1544992021,4140,4140
1545002821,4558,4558
1545013621,5242,5242
1545024421,1997,1997
1545035221,1877,1877
1545046021,2381,2381
1545056821,3243,3243
1545067621,3867,3867
1545078421,4332,4332
1545089221,4641,4641
1545100021,5226,5226
1545110821,2034,2034
1545121621,1868,1868
1545132421,2204,2204
1545143221,3154,3154
1545154021,3810,3810
1545164821,4265,4265
1545175621,4728,4728
1545186421,5201,5201
1545197221,2229,2229
1545208021,1950,1950
1545218821,2257,2257
1545229621,3118,3118
1545240421,3731,3731
1545251221,4269,4269
1545262021,4669,4669
1545272821,5275,5275
1545283621,2217,2217
1545294421,1804,1804
1545305221,2251,2251
1545316021,3089,3089
1545326821,3746,3746
1545337621,4291,4291
1545348421,4600,4600
1545359221,5142,5142
1545370021,2087,2087
1545380821,1760,1760
1545391621,2141,2141
1545402421,3073,3073
1545413221,3723,3723
1545424021,4184,4184
1545434821,4595,4595
1545445621,5135,5135
1545456421,2084,2084
1545467221,1708,1708
1545478021,2033,2033
1545488821,2926,2926
1545499621,3559,3559
1545510421,4079,4079
1545521221,4440,4440
1545532021,4954,4954
1545542821,1930,1930
1545553621,1642,1642
1545564421,1733,1733
1545575221,2648,2648
1545586021,3208,3208
1545596821,3717,3717
1545607621,4135,4135
1545618421,4822,4822
1545629221,2015,2015
1545640021,1681,1681
1545650821,1875,1875
1545661621,2735,2735
1545672421,3430,3430
1545683221,3974,3974
1545694021,4429,4429
1545704821,5114,5114
1545715621,3530,3530
1545726421,1684,1684
1545737221,1869,1869
1545748021,2798,2798
1545758821,3455,3455
1545769621,4009,4009
1545780422,4350,4350
1545791221,4979,4979
1545802021,2117,2117
1545812821,1824,1824
1545823621,2277,2277
1545834421,3167,3167
1545845221,3735,3735
1545856021,4238,4238
1545866821,4574,4574
1545877621,5157,5157
1545888421,2127,2127
1545899221,1749,1749
1545910021,2029,2029
1545920821,2896,2896
1545942421,4052,4052
1545953221,4437,4437
1545964021,5010,5010
1545974821,1814,1814
1545985621,1740,1740
1545996421,1639,1639
1546007221,2509,2509
1546018021,3262,3262
1546028821,3806,3806
1546039621,4294,4294
1546050421,4905,4905
1546061221,2052,2052
1546072021,1757,1757
1546082821,1899,1899
1546093621,2799,2799
1546104421,3498,3498
1546115221,4017,4017
1546126021,4502,4502
1546136821,5046,5046
1546147621,2169,2169
1546158421,1320,1320
1546169221,1660,1660
1546180021,2689,2689
1546190821,3349,3349
1546201621,3955,3955
1546212421,4363,4363
1546223221,4966,4966
1546234021,2073,2073
1546244821,1845,1845
1546255621,2052,2052
1546266421,2901,2901
1546277221,3558,3558
1546288021,4063,4063
1546298821,4472,4472
1546309621,4880,4880
1546320421,1869,1869
1546331221,1737,1737
1546342021,1862,1862
1546352821,2667,2667
1546363621,3368,3368
1546374421,3927,3927
1546385221,4300,4300
1546396021,4839,4839
1546406821,2159,2159
1546417621,1857,1857
1546428421,2306,2306
1546439221,3257,3257
1546450021,3783,3783
1546460821,4247,4247
1546471621,4658,4658
1546482421,5102,5102
1546493221,2084,2084
1546504021,1776,1776
1546514821,2292,2292
1546525621,3123,3123
1546536421,3761,3761
1546547221,4195,4195
1546558021,4591,4591
1546568821,5036,5036
1546579621,2023,2023
1546590421,1705,1705
1546601221,1963,1963
1546612021,2873,2873
1546622821,3485,3485
1546633621,4030,4030
1546644421,4392,4392
1546655221,4958,4958
1546666021,2068,2068
1546676821,2158,2158
1546687621,2046,2046
1546698421,2976,2976
1546709221,3608,3608
1546720021,4123,4123
1546730821,4550,4550
1546741621,4998,4998
1546752421,2141,2141
1546763221,2140,2140
1546774021,2196,2196
1546784821,3123,3123
1546795621,3769,3769
1546806421,4264,4264
1546817221,4672,4672
1546828021,4991,4991
1546838821,2090,2090
1546849621,1865,1865
1546860421,2316,2316
1546871221,3243,3243
1546882021,3903,3903
1546892821,4407,4407
1546903621,4739,4739
1546914421,5122,5122
1546925221,2165,2165
1546936021,1857,1857
1546946821,2348,2348
1546957621,3297,3297
1546968421,3868,3868
1546979221,4348,4348
1546990021,4710,4710
1547000821,5170,5170
1547011621,2127,2127
1547022421,1794,1794
1547033221,2259,2259
1547044021,3110,3110
1547054821,3750,3750
1547065621,4208,4208
1547076421,4625,4625
1547087221,5073,5073
1547098021,2106,2106
1547108821,1820,1820
1547119621,2046,2046
1547130421,2969,2969
1547141221,3640,3640
1547152021,4114,4114
1547162821,4548,4548
1547173621,5045,5045
1547184421,2161,2161
1547195221,1782,1782
1547206021,2094,2094
1547216821,2989,2989
1547227621,3609,3609
