DateTime,Entries,UniqueIPs
1547145633,18675,19066
1547149714,18662,19053
1547153553,18642,19033
1547157625,18627,19018
1547159561,18619,19010
1547163631,18620,19011
1547165545,18622,19013
1547169379,18621,19014
1547171537,18606,18999
1547173472,18607,19000
1547175369,18599,18992
1547177563,18592,18985
1547179478,18591,18983
1547183561,18575,18966
1547187383,18565,18955
1547189554,18562,18955
1547191496,18570,18961
1547193367,18553,18944
1547197219,18530,18922
1547199132,18529,18922
1547201080,18526,18920
1547202969,18530,18924
1547205138,18532,18926
1547208977,18539,18933
1547211177,18522,18916
1547216919,18506,18900
1547218821,18509,18904
1547221957,18502,18897
1547224112,18512,18907
1547226020,18502,18896
1547227969,18498,18891
1547229862,18492,18883
1547231791,18479,18870
1547233725,18480,18871
1547235608,18472,18863
1547237799,18473,18864
1547239954,18469,18860
1547241847,18459,18851
1547247854,18455,18847
1547250283,18453,18845
1547252185,18455,18845
1547254092,18443,18833
1547256036,18438,18827
1547257957,18434,18823
1547259877,18436,18825
1547263953,18432,18820
1547267788,18414,18801
1547269938,18414,18802
1547271873,18422,18809
1547273808,18425,18812
1547275696,18418,18806
1547277652,18417,18805
1547279540,18415,18803
1547281480,18405,18792
1547283367,18394,18779
1547285542,18400,18785
1547287475,18391,18776
1547289641,18383,18768
1547291561,18379,18764
1547297558,18351,18736
1547299448,18347,18732
1547301369,18350,18735
1547307641,18340,18724
1547309822,18341,18725
1547311713,18340,18724
1547313618,18339,18723
1547317448,18329,18713
1547319399,18329,18715
1547321319,18340,18726
1547323473,18342,18730
1547325398,18340,18728
1547327317,18337,18726
1547329480,18336,18725
1547331384,18356,18745
1547333567,18338,18726
1547335456,18348,18736
1547337373,18360,18748
1547341454,18338,18724
1547343393,18350,18736
1547345557,18352,18738
1547347449,18356,18742
1547349638,18359,18746
1547351773,18359,18747
1547353947,18361,18749
1547355855,18371,18759
1547358049,18378,18768
1547359944,18386,18776
1547361874,18393,18784
1547363783,18402,18792
1547367855,18386,18774
1547369775,18388,18776
1547371715,18386,18774
1547375792,18364,18752
