DateTime,Entries,UniqueIPs
1547165103,72,72
1547167007,74,74
1547168945,74,74
1547170835,73,73
1547174684,74,74
1547176623,73,73
1547178513,73,73
1547180441,70,70
1547182386,71,71
1547184303,71,71
1547186579,72,72
1547188383,73,73
1547190354,74,74
1547192458,71,71
1547194375,68,68
1547196305,66,66
1547198453,67,67
1547200379,71,71
1547202290,72,72
1547204200,74,74
1547206140,76,76
1547208149,75,75
1547210226,76,76
1547212149,76,76
1547214076,76,76
1547216256,75,75
1547218360,76,76
1547220310,77,77
1547222552,78,78
1547224604,77,77
1547226550,78,78
1547228445,76,76
1547230382,78,78
1547232541,83,83
1547234705,83,83
1547236586,81,81
1547239042,82,82
1547241169,80,80
1547243116,79,79
1547245262,82,82
1547247426,81,81
1547249610,81,81
1547251758,88,88
1547253681,87,87
1547255569,88,88
1547257524,92,92
1547259434,94,94
1547261591,92,92
1547263512,93,93
1547265753,91,91
1547267581,90,90
1547269528,89,89
1547271417,89,89
1547273856,88,88
1547275735,87,87
1547277709,87,87
1547279575,89,89
1547281506,92,92
1547285569,89,89
1547287543,88,88
1547289681,86,86
1547291603,83,83
1547293479,83,83
1547295663,83,83
1547297592,83,83
1547299503,81,81
1547301412,80,80
1547303324,81,81
1547305534,81,81
1547307689,77,77
1547309850,78,78
1547311924,82,82
1547313914,79,79
1547315792,78,78
1547317718,75,75
1547319734,74,74
1547321564,76,76
1547323515,78,78
1547325426,77,77
1547327351,76,76
1547329501,75,75
1547331416,73,73
1547333616,73,73
1547335482,73,73
1547337403,67,67
1547339594,65,65
1547341501,63,63
1547343418,62,62
1547345592,60,60
1547347472,62,62
1547349663,63,63
1547351790,65,65
1547353971,65,65
1547355894,66,66
1547358074,68,68
1547359961,69,69
1547361898,74,74
1547363813,76,76
1547365970,74,74
1547367872,70,70
1547369792,71,71
1547371735,69,69
1547373925,69,69
1547375823,70,70
1547377758,69,69
1547379643,71,71
1547381579,69,69
1547383489,73,73
1547385404,76,76
1547387342,80,80
1547389499,82,82
1547391400,86,86
1547393579,88,88
1547395520,89,89
1547397655,89,89
1547399870,92,92
1547401724,95,95
1547403644,97,97
1547405558,98,98
1547407509,94,94
1547409445,92,92
1547411558,92,92
