DateTime,AddedIPs,RemovedIPs
1547341496,82,44
1547343414,66,38
1547345590,57,38
1547347471,59,28
1547349661,70,40
1547351788,66,48
1547353970,64,40
1547355892,52,41
1547358072,61,35
1547359959,43,51
1547361897,48,34
1547363812,60,43
1547365969,43,50
1547367870,145,27
1547369790,1454,32
1547371734,1407,23
1547373923,756,24
1547375822,23,21
1547377756,31,20
1547379641,26,14
1547381578,447,27
1547383487,1113,14
1547385402,33,11
1547387340,23,12
1547389498,24,14
1547391398,21,14
1547393578,31,21
1547395518,27,27
1547397653,30,18
1547399868,23,58
1547401722,22,20
1547403642,20,24
1547405556,22,24
1547407507,16,19
1547409444,25,16
1547411557,23,19
1547413508,13,15
1547415413,16,14
1547417585,28,20
1547419561,18,25
1547421419,19,25
1547423315,13,21
1547425263,24,23
1547427172,28,16
1547429104,17,21
1547431328,14,28
1547433189,26,25
1547435157,18,21
1547437001,18,32
1547439196,19,20
1547441116,18,22
1547443042,11,18
1547444924,14,23
1547447093,20,16
1547449022,20,24
1547450934,16,21
1547453119,19,23
1547455234,26,773
1547457191,21,1322
1547459097,19,1436
1547461284,35,46
1547463423,28,47
1547465331,47,35
1547467315,58,35
1547469291,53,39
1547471121,36,36
1547473020,46,24
1547474984,43,27
1547476843,35,27
1547479025,46,37
1547480939,36,37
1547482881,39,44
1547484753,30,31
1547486691,41,33
1547488634,37,28
1547490523,34,40
1547492552,41,35
1547494389,37,1278
1547496303,37,418
1547498232,23,35
1547500382,46,35
1547502294,20,30
1547504621,39,40
1547506616,28,41
1547509201,65,33
1547511165,20,40
1547513095,24,30
1547515021,30,40
1547517185,25,33
1547519121,36,31
1547520996,22,38
1547522927,36,38
1547524940,32,41
1547526756,23,34
1547528743,32,32
1547530867,36,36
1547532790,29,53
1547534939,34,48
1547536844,19,33
1547538750,34,40
1547540688,41,33
1547542928,33,47
1547544770,28,28
1547546709,29,35
1547548874,37,27
1547550763,18,45
1547552710,37,42
1547554872,53,60
1547556796,51,32
1547558671,49,37
1547560609,52,34
1547562536,60,36
1547564552,68,41
1547566627,60,41
1547568826,54,42
1547570673,39,34
1547572604,55,34
1547574563,43,44
1547576705,55,45
1547578959,59,36
1547580801,41,41
1547582722,48,36
1547584627,38,58
1547586542,50,49
1547588466,48,24
1547590387,54,30
1547592299,30,30
1547594476,47,50
1547596381,31,44
1547598316,44,28
1547600219,35,31
1547602132,41,44
1547604127,24,37
1547605968,29,41
1547607961,45,39
1547609806,34,33
1547611989,47,43
1547613888,30,42
1547616076,43,46
1547618000,35,29
1547619878,33,32
1547621821,36,30
1547623734,27,39
1547625697,33,44
1547627558,38,48
1547629497,31,41
1547631382,19,41
1547633334,31,40
1547635499,36,43
1547637641,50,25
1547639570,44,24
1547641497,34,32
1547643502,31,31
1547645572,37,46
1547647505,36,41
1547649660,39,39
1547651568,35,34
1547653468,25,32
1547655392,24,37
1547657559,44,40
1547659504,46,38
1547661378,43,39
1547663558,41,52
1547665506,35,46
1547667424,25,35
1547669550,36,59
1547671486,39,32
1547673412,27,37
1547675326,58,41
1547677252,47,56
1547679226,29,43
1547681071,41,26
1547683011,36,46
1547684927,33,43
1547687118,36,44
1547689280,45,34
1547691158,35,27
1547693093,34,24
1547694995,51,48
1547697194,54,44
1547699092,32,38
1547700981,31,39
1547703168,42,36
1547705105,30,46
1547707255,36,49
1547709429,35,41
1547711341,38,35
1547713254,31,51
1547715185,38,29
1547717083,29,27
1547719000,31,40
1547721213,38,29
1547723134,55,55
1547725053,41,47
1547727185,55,44
1547729085,37,35
1547731018,43,44
1547733158,38,39
1547735116,61,30
1547737023,47,32
1547738921,37,31
1547740918,39,33
1547742790,30,25
1547744748,29,32
1547746877,34,33
1547748809,47,51
1547750708,39,26
1547752868,41,38
1547754794,35,33
1547756702,20,41
1547758622,31,27
1547760543,28,45
1547762518,26,34
1547764352,22,35
1547766352,32,37
1547768225,37,31
1547770123,24,28
1547772062,25,38
1547774212,32,33
1547776236,31,42
1547778039,23,34
1547779986,653,38
1547781929,1044,36
1547783791,929,43
1547785960,1051,32
1547787946,866,35
1547790072,1023,15
1547791990,869,26
1547793883,889,26
1547795837,950,22
1547797715,885,16
1547799692,864,25
1547801611,826,17
1547803845,962,27
1547805727,963,17
1547807585,146,15
1547809568,23,19
1547811429,9,23
1547813574,38,22
1547815490,33,21
1547817406,34,26
1547819582,28,19
1547821501,27,28
1547823400,23,27
1547825582,47,29
1547827540,36,24
1547829801,39,22
1547832089,34,19
1547833965,41,177
1547835903,27,29
1547837789,37,25
1547839974,39,25
1547841991,30,21
1547843847,19,25
1547845996,43,26
1547847874,27,26
1547849803,33,18
1547852000,45,22
