DateTime,Entries,UniqueIPs
1542475226,12952,13179
1542487226,12895,13123
1542499225,12863,13090
1542510625,12805,13030
1542523224,12745,12967
1542533429,12758,12980
1542544828,12723,12945
1542555627,12730,12952
1542567026,12702,12923
1542577826,12667,12886
1542588626,12639,12857
1542600626,12648,12868
1542624027,12576,12794
1542637227,12589,12808
1542649827,12302,12516
1542661827,12309,12523
1542673826,12106,12318
1542685225,11911,12117
1542697225,11922,12129
1542709227,11927,12134
1542721227,11435,11627
1542733827,11444,11636
1542747026,10982,11162
1542758427,10771,10947
1542768626,10778,10954
1542779425,10781,10958
1542789631,10273,10450
1542801027,10280,10457
1542812427,9868,10044
1542822027,9764,9939
1542834027,9735,9910
1542844227,9710,9884
1542855025,9683,9857
1542877229,9666,9840
1542887428,9628,9801
1542899428,9591,9764
1542911428,9657,9830
1542922227,9620,9793
1542932427,9573,9746
1542943827,9526,9699
1542954027,9507,9681
1542965429,9468,9641
1542976228,10547,10727
1542988227,10772,10955
1543000827,10782,10964
1543012827,10780,10963
1543024826,10776,10958
1543035626,10769,10951
1543047030,10765,10947
1543059030,10750,10930
1543071029,10725,10903
1543083029,10692,10870
1543095629,10665,10842
1543118427,10684,10861
1543129227,10672,10850
1543140029,10661,10839
1543150830,10647,10826
1543161629,10640,10820
1543171828,10639,10821
1543182629,10625,10807
1543192828,10635,10817
1543203027,10620,10801
1543214428,10548,10728
1543227637,10554,10734
1543239030,10507,10686
1543249229,10481,10660
1543260630,10468,10647
1543281028,10432,10611
1543310431,12985,13208
1543354230,12982,13205
1543366829,13032,13261
1543395632,13036,13266
1543408231,12998,13229
1543421429,13006,13237
1543435229,13062,13295
1543447230,13069,13301
1543460429,13078,13313
1543473628,13023,13253
1543485631,12991,13223
1543497631,12973,13203
1543522830,12945,13175
1543534830,12947,13175
1543557029,12942,13171
1543569631,12948,13171
1543581030,12934,13158
1543593030,12908,13130
1543605629,12866,13087
1543616430,12723,12943
1543626629,12735,12955
1543638628,12670,12889
1543649427,12642,12861
1543660830,12600,12819
1543673430,12569,12788
1543683029,12540,12756
1543694429,12499,12714
1543703429,12460,12675
1543713028,12494,12710
1543724428,12487,12704
1543735228,12473,12688
1543746632,12446,12658
1543757431,12421,12633
1543768831,12406,12617
1543780831,12400,12610
1543790431,12392,12603
1543799429,12384,12595
1543810829,12371,12582
1543822228,12346,12556
1543833631,12335,12542
1543847431,12307,12515
1543858231,12283,12490
1543869631,12269,12475
1543881030,12273,12480
1543893028,12210,12417
1543906829,12218,12428
1543918832,11512,11712
1543930831,11526,11726
1543944030,11532,11732
1543955431,11535,11735
1543965030,11263,11461
1543977029,11168,11365
1543987829,11171,11369
1543999232,11100,11297
1544011231,11108,11305
1544022031,11018,11213
1544031631,10925,11117
1544042430,10809,10997
1544062230,10397,10566
1544073630,10406,10576
1544085031,10300,10470
1544095833,10268,10438
1544106030,10200,10370
1544115631,10219,10389
1544125831,10203,10373
1544144430,10117,10286
1544153429,10120,10289
1544163629,9805,9974
1544174431,9649,9815
1544185231,9679,9847
1544206831,9442,9605
1544217631,9226,9388
1544227232,9134,9296
1544236229,9118,9278
1544256633,9097,9256
1544267432,9091,9250
1544289632,9165,9325
1544310631,9136,9298
1544320831,9200,9364
1544331029,9174,9338
1544343033,9144,9305
1544355033,9131,9292
1544375431,9104,9265
1544386831,9097,9258
1544397031,9084,9245
1544408429,9070,9231
1544419830,9038,9198
1544430632,9037,9199
1544441433,8995,9157
1544462431,8957,9119
1544472632,8892,9052
1544493030,8823,8977
1544505030,8794,8947
1544517032,8764,8916
1544528433,8730,8881
1544550632,8681,8831
1544560830,8667,8814
1544571031,8663,8811
1544580630,8656,8804
1544592630,8667,8815
1544614233,8635,8783
1544625032,8620,8769
1544634033,8606,8754
1544643030,8592,8743
1544651431,8586,8736
1544660431,10791,10984
1544675430,11663,11869
1544691033,11673,11881
1544707233,11663,11873
1544721632,11708,11919
1544750431,11810,12024
1544766031,11788,11998
1544795432,11754,11964
1544809831,11972,12182
1544825432,11937,12145
1544841031,11932,12140
1544855429,11938,12147
1544869831,11942,12151
1544883632,11925,12135
1544897431,11997,12211
1544925629,12054,12274
1544939430,12055,12276
1544953833,12069,12290
1544967633,12067,12287
1544982033,12070,12290
1544996433,12062,12283
1545009630,12073,12294
1545024031,12066,12289
1545053432,12007,12230
1545067832,12026,12249
1545081631,12012,12235
1545094831,12022,12245
1545108630,12022,12244
1545138033,11960,12180
1545151832,11968,12189
1545165632,13371,13632
1545181831,13546,13812
1545200431,13549,13816
1545217833,13562,13832
1545236434,13549,13819
1545252033,13536,13805
1545267632,13494,13762
1545282031,13504,13772
1545295833,13457,13725
1545324633,13468,13741
1545339033,13468,13741
1545352231,13493,13766
1545364831,13463,13735
1545378631,13486,13758
1545392433,13408,13681
1545408633,13307,13578
1545424832,13320,13591
1545439231,13324,13595
1545468034,13263,13533
1545481233,13257,13527
1545493232,13247,13516
1545506433,13215,13481
1545517832,13224,13490
1545529231,13208,13472
1545540031,13210,13475
1545553233,13185,13449
1545565234,13167,13428
1545577832,13141,13400
1545589833,13125,13385
1545600032,13104,13363
1545610832,13109,13370
1545621631,13103,13364
1545634231,13017,13274
1545645632,13026,13283
1545657033,12985,13240
1545669033,12993,13249
1545679832,12937,13192
1545690633,12891,13144
1545700831,12867,13119
1545712230,12790,13038
1545724230,12794,13043
1545736833,12798,13047
1545748234,12731,12979
1545758433,12688,12935
1545770433,12523,12768
1545782432,12531,12776
1545793232,12535,12781
1545802830,12144,12381
1545814833,11783,12012
1545825634,11794,12023
1545835833,11386,11614
1545846032,11442,11670
1545857433,11302,11527
1545868232,11040,11261
1545879631,11049,11271
1545890431,10907,11125
1545901233,10828,11042
1545911433,10836,11050
1545922232,10854,11069
1545933033,10788,10996
1545943832,10753,10959
1545954032,10734,10942
1545964832,10744,10953
1545976230,10699,10908
1545987033,10642,10851
1545997232,10586,10797
1546009233,10593,10804
1546018833,10602,10813
1546030232,10459,10670
1546040432,10250,10456
1546052431,10261,10467
1546063830,10273,10480
1546073434,10198,10403
1546084233,10179,10383
1546095033,10187,10391
1546105232,10155,10359
1546116033,10136,10339
1546128032,10087,10289
1546137631,9986,10189
